"riding_id","election_id","order","cre_id","party_name","candidate_name","re_id","votes","votes_percent","delta_percent","expenditures","elected"
"Brampton Centre","F2015",0,"F2015:Brampton Centre:Ramesh Sangha:Liberal","Liberal","Ramesh Sangha","F2015:Brampton Centre",19277,48.64,NA,"120004.74",TRUE
"Brampton Centre","F2015",2,"F2015:Brampton Centre:Rosemary Keenan:New Democratic","New Democratic","Rosemary Keenan","F2015:Brampton Centre",5993,15.12,NA,"33702.51",FALSE
"Brampton Centre","F2015",3,"F2015:Brampton Centre:Saul Marquand T. Bottcher:Green","Green","Saul Marquand T. Bottcher","F2015:Brampton Centre",844,2.13,NA,"144.64",FALSE
"Brampton East","F2015",2,"F2015:Brampton East:Harbaljit Singh Kahlon:New Democratic","New Democratic","Harbaljit Singh Kahlon","F2015:Brampton East",10400,23.01,NA,NA,FALSE
"Brampton East","F2015",3,"F2015:Brampton East:Kyle Lacroix:Green","Green","Kyle Lacroix","F2015:Brampton East",512,1.13,NA,"144.64",FALSE
"Brampton East","F2015",1,"F2015:Brampton East:Naval Bajaj:Conservative","Conservative","Naval Bajaj","F2015:Brampton East",10642,23.54,NA,"189039.82",FALSE
"Brampton East","F2015",0,"F2015:Brampton East:Raj Grewal:Liberal","Liberal","Raj Grewal","F2015:Brampton East",23652,52.32,NA,"149172.33",TRUE
"Brampton North","F2015",2,"F2015:Brampton North:Martin Singh:New Democratic","New Democratic","Martin Singh","F2015:Brampton North",7946,16.5,NA,"78854.84",FALSE
"Brampton North","F2015",1,"F2015:Brampton North:Parm Gill:Conservative","Conservative","Parm Gill","F2015:Brampton North",15888,32.99,NA,"194312.26",FALSE
"Brampton North","F2015",3,"F2015:Brampton North:Pauline Thornham:Green","Green","Pauline Thornham","F2015:Brampton North",915,1.9,NA,"146.44",FALSE
"Brampton North","F2015",0,"F2015:Brampton North:Ruby Sahota:Liberal","Liberal","Ruby Sahota","F2015:Brampton North",23297,48.37,NA,"136386.7",TRUE
"Brampton South","F2015",2,"F2015:Brampton South:Amarjit Sangha:New Democratic","New Democratic","Amarjit Sangha","F2015:Brampton South",4843,10.65,NA,"37089.45",FALSE
"Brampton South","F2015",1,"F2015:Brampton South:Kyle Seeback:Conservative","Conservative","Kyle Seeback","F2015:Brampton South",15929,35.04,NA,"105913.36",FALSE
"Brampton South","F2015",3,"F2015:Brampton South:Shaun Hatton:Green","Green","Shaun Hatton","F2015:Brampton South",1011,2.22,NA,"144.64",FALSE
"Brampton South","F2015",0,"F2015:Brampton South:Sonia Sidhu:Liberal","Liberal","Sonia Sidhu","F2015:Brampton South",23681,52.09,NA,"101341.55",TRUE
"Brampton West","F2015",2,"F2015:Brampton West:Adaoma Patterson:New Democratic","New Democratic","Adaoma Patterson","F2015:Brampton West",5400,12.44,NA,"29137.39",FALSE
"Brampton West","F2015",0,"F2015:Brampton West:Kamal Khera:Liberal","Liberal","Kamal Khera","F2015:Brampton West",24256,55.89,NA,"186667.41",TRUE
"Brampton West","F2015",3,"F2015:Brampton West:Karthika Gobinath:Green","Green","Karthika Gobinath","F2015:Brampton West",674,1.55,NA,"702.19",FALSE
"Brampton West","F2015",1,"F2015:Brampton West:Ninder Thind:Conservative","Conservative","Ninder Thind","F2015:Brampton West",13068,30.11,NA,"179464.92",FALSE
"Brandon-Souris","F2015",3,"F2015:Brandon-Souris:David Neufeld:Green","Green","David Neufeld","F2015:Brandon-Souris",2526,6.15,NA,"15550.33",FALSE
"Brandon-Souris","F2015",1,"F2015:Brandon-Souris:Jodi Wyman:Liberal","Liberal","Jodi Wyman","F2015:Brandon-Souris",15338,37.31,NA,"49711.29",FALSE
"Brandon-Souris","F2015",0,"F2015:Brandon-Souris:Larry Maguire:Conservative","Conservative","Larry Maguire","F2015:Brandon-Souris",20666,50.27,NA,"199886.51",TRUE
"Brandon-Souris","F2015",2,"F2015:Brandon-Souris:Melissa Joy Wastasecoot:New Democratic","New Democratic","Melissa Joy Wastasecoot","F2015:Brandon-Souris",2576,6.27,NA,"5845.76",FALSE
"Brantford-Brant","F2015",1,"F2015:Brantford-Brant:Danielle Takacs:Liberal","Liberal","Danielle Takacs","F2015:Brantford-Brant",19422,30.7,NA,"76160.0",FALSE
"Brantford-Brant","F2015",3,"F2015:Brantford-Brant:Kevin Brandt:Green","Green","Kevin Brandt","F2015:Brantford-Brant",1582,2.5,NA,"6475.96",FALSE
"Brantford-Brant","F2015",2,"F2015:Brantford-Brant:Marc Laferriere:New Democratic","New Democratic","Marc Laferriere","F2015:Brantford-Brant",15715,24.84,NA,"65824.8",FALSE
"Brantford-Brant","F2015",0,"F2015:Brantford-Brant:Phil McColeman:Conservative","Conservative","Phil McColeman","F2015:Brantford-Brant",25874,40.89,NA,"141798.5",TRUE
"Brome-Missisquoi","F2015",1,"F2015:Brome-Missisquoi:Catherine Lusson:New Democratic","New Democratic","Catherine Lusson","F2015:Brome-Missisquoi",14383,24.51,NA,"45044.04",FALSE
"Brome-Missisquoi","F2015",3,"F2015:Brome-Missisquoi:Charles Poulin:Conservative","Conservative","Charles Poulin","F2015:Brome-Missisquoi",6724,11.46,NA,NA,FALSE
"Brome-Missisquoi","F2015",4,"F2015:Brome-Missisquoi:Cindy Moynan:Green","Green","Cindy Moynan","F2015:Brome-Missisquoi",1377,2.35,NA,NA,FALSE
"Brome-Missisquoi","F2015",0,"F2015:Brome-Missisquoi:Denis Paradis:Liberal","Liberal","Denis Paradis","F2015:Brome-Missisquoi",25744,43.88,NA,"77834.79",TRUE
"Brome-Missisquoi","F2015",2,"F2015:Brome-Missisquoi:Patrick Melchior:Bloc Québécois","Bloc Québécois","Patrick Melchior","F2015:Brome-Missisquoi",10252,17.47,NA,"48371.4",FALSE
"Brossard-Saint-Lambert","F2015",0,"F2015:Brossard-Saint-Lambert:Alexandra Mendès:Liberal","Liberal","Alexandra Mendès","F2015:Brossard-Saint-Lambert",28818,50.33,NA,NA,TRUE
"Brossard-Saint-Lambert","F2015",4,"F2015:Brossard-Saint-Lambert:Fang Hu:Green","Green","Fang Hu","F2015:Brossard-Saint-Lambert",1089,1.9,NA,NA,FALSE
"Brossard-Saint-Lambert","F2015",1,"F2015:Brossard-Saint-Lambert:Hoang Mai:New Democratic","New Democratic","Hoang Mai","F2015:Brossard-Saint-Lambert",14075,24.58,NA,NA,FALSE
"Brossard-Saint-Lambert","F2015",2,"F2015:Brossard-Saint-Lambert:Qais Hamidi:Conservative","Conservative","Qais Hamidi","F2015:Brossard-Saint-Lambert",7215,12.6,NA,NA,FALSE
"Brossard-Saint-Lambert","F2015",3,"F2015:Brossard-Saint-Lambert:Suzanne Lachance:Bloc Québécois","Bloc Québécois","Suzanne Lachance","F2015:Brossard-Saint-Lambert",6071,10.6,NA,NA,FALSE
"Bruce-Grey-Owen Sound","F2015",3,"F2015:Bruce-Grey-Owen Sound:Chris Albinati:Green","Green","Chris Albinati","F2015:Bruce-Grey-Owen Sound",1887,3.35,NA,"4346.25",FALSE
"Bruce-Grey-Owen Sound","F2015",2,"F2015:Bruce-Grey-Owen Sound:David McLaren:New Democratic","New Democratic","David McLaren","F2015:Bruce-Grey-Owen Sound",6270,11.13,NA,"28809.26",FALSE
"Bruce-Grey-Owen Sound","F2015",1,"F2015:Bruce-Grey-Owen Sound:Kimberley Love:Liberal","Liberal","Kimberley Love","F2015:Bruce-Grey-Owen Sound",21879,38.84,NA,"77135.87",FALSE
"Bruce-Grey-Owen Sound","F2015",0,"F2015:Bruce-Grey-Owen Sound:Larry Miller:Conservative","Conservative","Larry Miller","F2015:Bruce-Grey-Owen Sound",26297,46.68,NA,"121344.93",TRUE
"Burlington","F2015",2,"F2015:Burlington:David Laird:New Democratic","New Democratic","David Laird","F2015:Burlington",6381,9.1,NA,"28503.64",FALSE
"Burlington","F2015",0,"F2015:Burlington:Karina Gould:Liberal","Liberal","Karina Gould","F2015:Burlington",32229,45.98,NA,"104313.08",TRUE
"Burlington","F2015",1,"F2015:Burlington:Mike Wallace:Conservative","Conservative","Mike Wallace","F2015:Burlington",29780,42.48,NA,"105053.18",FALSE
"Burlington","F2015",3,"F2015:Burlington:Vince Fiorito:Green","Green","Vince Fiorito","F2015:Burlington",1710,2.44,NA,"1631.97",FALSE
"Burnaby North-Seymour","F2015",1,"F2015:Burnaby North-Seymour:Carol Baird Ellan:New Democratic","New Democratic","Carol Baird Ellan","F2015:Burnaby North-Seymour",15537,29.61,NA,"151963.09",FALSE
"Burnaby North-Seymour","F2015",3,"F2015:Burnaby North-Seymour:Lynne Quarmby:Green","Green","Lynne Quarmby","F2015:Burnaby North-Seymour",2765,5.27,NA,"104104.37",FALSE
"Burnaby North-Seymour","F2015",2,"F2015:Burnaby North-Seymour:Mike Little:Conservative","Conservative","Mike Little","F2015:Burnaby North-Seymour",14612,27.84,NA,"74815.44",FALSE
"Burnaby North-Seymour","F2015",0,"F2015:Burnaby North-Seymour:Terry Beech:Liberal","Liberal","Terry Beech","F2015:Burnaby North-Seymour",18938,36.09,NA,"112731.67",TRUE
"Burnaby South","F2015",1,"F2015:Burnaby South:Adam Pankratz:Liberal","Liberal","Adam Pankratz","F2015:Burnaby South",15547,33.88,NA,"33613.38",FALSE
"Burnaby South","F2015",2,"F2015:Burnaby South:Grace Seear:Conservative","Conservative","Grace Seear","F2015:Burnaby South",12441,27.11,NA,"83392.49",FALSE
"Burnaby South","F2015",0,"F2015:Burnaby South:Kennedy Stewart:New Democratic","New Democratic","Kennedy Stewart","F2015:Burnaby South",16094,35.07,NA,"177796.68",TRUE
"Burnaby South","F2015",3,"F2015:Burnaby South:Wyatt Tessari:Green","Green","Wyatt Tessari","F2015:Burnaby South",1306,2.85,NA,"790.18",FALSE
"Bécancour-Nicolet-Saurel","F2015",1,"F2015:Bécancour-Nicolet-Saurel:Claude Carpentier:Liberal","Liberal","Claude Carpentier","F2015:Bécancour-Nicolet-Saurel",12666,24.26,NA,"24296.48",FALSE
"Bécancour-Nicolet-Saurel","F2015",4,"F2015:Bécancour-Nicolet-Saurel:Corina Bastiani:Green","Green","Corina Bastiani","F2015:Bécancour-Nicolet-Saurel",1182,2.26,NA,"3552.67",FALSE
"Bécancour-Nicolet-Saurel","F2015",0,"F2015:Bécancour-Nicolet-Saurel:Louis Plamondon:Bloc Québécois","Bloc Québécois","Louis Plamondon","F2015:Bécancour-Nicolet-Saurel",20871,39.98,NA,"130287.0",TRUE
"Bécancour-Nicolet-Saurel","F2015",2,"F2015:Bécancour-Nicolet-Saurel:Nicholas Tabah:New Democratic","New Democratic","Nicholas Tabah","F2015:Bécancour-Nicolet-Saurel",11531,22.09,NA,"78226.9",FALSE
"Bécancour-Nicolet-Saurel","F2015",3,"F2015:Bécancour-Nicolet-Saurel:Yves Laberge:Conservative","Conservative","Yves Laberge","F2015:Bécancour-Nicolet-Saurel",5955,11.41,NA,"1826.37",FALSE
"Calgary Centre","F2015",2,"F2015:Calgary Centre:Jillian Ratti:New Democratic","New Democratic","Jillian Ratti","F2015:Calgary Centre",3412,5.57,NA,"19466.71",FALSE
"Calgary Centre","F2015",1,"F2015:Calgary Centre:Joan Crockatt:Conservative","Conservative","Joan Crockatt","F2015:Calgary Centre",27746,45.3,NA,"157845.73",FALSE
"Calgary Centre","F2015",0,"F2015:Calgary Centre:Kent Hehr:Liberal","Liberal","Kent Hehr","F2015:Calgary Centre",28496,46.52,NA,"190509.57",TRUE
"Calgary Centre","F2015",3,"F2015:Calgary Centre:Thana Boonlert:Green","Green","Thana Boonlert","F2015:Calgary Centre",1347,2.2,NA,"3584.84",FALSE
"Calgary Confederation","F2015",2,"F2015:Calgary Confederation:Kirk Heuser:New Democratic","New Democratic","Kirk Heuser","F2015:Calgary Confederation",4770,7.14,NA,"57375.7",FALSE
"Calgary Confederation","F2015",0,"F2015:Calgary Confederation:Len Webber:Conservative","Conservative","Len Webber","F2015:Calgary Confederation",30669,45.91,NA,"153636.85",TRUE
"Calgary Confederation","F2015",1,"F2015:Calgary Confederation:Matt Grant:Liberal","Liberal","Matt Grant","F2015:Calgary Confederation",29083,43.53,NA,"159579.52",FALSE
"Calgary Confederation","F2015",3,"F2015:Calgary Confederation:Natalie Odd:Green","Green","Natalie Odd","F2015:Calgary Confederation",2146,3.21,NA,"21308.54",FALSE
"Calgary Forest Lawn","F2015",2,"F2015:Calgary Forest Lawn:Abdou Souraya:New Democratic","New Democratic","Abdou Souraya","F2015:Calgary Forest Lawn",4006,9.76,NA,"36479.4",FALSE
"Calgary Forest Lawn","F2015",1,"F2015:Calgary Forest Lawn:Cam Stewart:Liberal","Liberal","Cam Stewart","F2015:Calgary Forest Lawn",14762,35.96,NA,"22574.93",FALSE
"Calgary Forest Lawn","F2015",0,"F2015:Calgary Forest Lawn:Deepak Obhrai:Conservative","Conservative","Deepak Obhrai","F2015:Calgary Forest Lawn",19694,47.98,NA,"94875.17",TRUE
"Calgary Forest Lawn","F2015",3,"F2015:Calgary Forest Lawn:Judson Hansell:Green","Green","Judson Hansell","F2015:Calgary Forest Lawn",1229,2.99,NA,"2422.51",FALSE
"Calgary Heritage","F2015",1,"F2015:Calgary Heritage:Brendan Miles:Liberal","Liberal","Brendan Miles","F2015:Calgary Heritage",15172,25.97,NA,"46125.76",FALSE
"Calgary Heritage","F2015",3,"F2015:Calgary Heritage:Kelly Christie:Green","Green","Kelly Christie","F2015:Calgary Heritage",1246,2.13,NA,"7044.83",FALSE
"Calgary Heritage","F2015",2,"F2015:Calgary Heritage:Matt Masters:New Democratic","New Democratic","Matt Masters","F2015:Calgary Heritage",4255,7.28,NA,"38181.16",FALSE
"Calgary Heritage","F2015",0,"F2015:Calgary Heritage:Stephen Harper:Conservative","Conservative","Stephen Harper","F2015:Calgary Heritage",37263,63.77,NA,"105821.13",TRUE
"Calgary Midnapore","F2015",3,"F2015:Calgary Midnapore:Brennan Wauters:Green","Green","Brennan Wauters","F2015:Calgary Midnapore",1691,2.66,NA,"4520.21",FALSE
"Calgary Midnapore","F2015",1,"F2015:Calgary Midnapore:Haley Brown:Liberal","Liberal","Haley Brown","F2015:Calgary Midnapore",14396,22.65,NA,"11213.46",FALSE
"Calgary Midnapore","F2015",0,"F2015:Calgary Midnapore:Jason Kenney:Conservative","Conservative","Jason Kenney","F2015:Calgary Midnapore",42415,66.73,NA,"67515.08",TRUE
"Calgary Midnapore","F2015",2,"F2015:Calgary Midnapore:Laura Weston:New Democratic","New Democratic","Laura Weston","F2015:Calgary Midnapore",4915,7.73,NA,"18349.56",FALSE
"Calgary Nose Hill","F2015",2,"F2015:Calgary Nose Hill:Bruce Kaufman:New Democratic","New Democratic","Bruce Kaufman","F2015:Calgary Nose Hill",4836,8.86,NA,"17607.32",FALSE
"Calgary Nose Hill","F2015",3,"F2015:Calgary Nose Hill:Laurie Scheer:Green","Green","Laurie Scheer","F2015:Calgary Nose Hill",1384,2.54,NA,"2630.75",FALSE
"Calgary Nose Hill","F2015",0,"F2015:Calgary Nose Hill:Michelle Rempel:Conservative","Conservative","Michelle Rempel","F2015:Calgary Nose Hill",32760,60.04,NA,"106493.93",TRUE
"Calgary Nose Hill","F2015",1,"F2015:Calgary Nose Hill:Robert Prcic:Liberal","Liberal","Robert Prcic","F2015:Calgary Nose Hill",14671,26.89,NA,"4646.34",FALSE
"Calgary Rocky Ridge","F2015",3,"F2015:Calgary Rocky Ridge:Catriona Wright:Green","Green","Catriona Wright","F2015:Calgary Rocky Ridge",1360,2.15,NA,"4178.5",FALSE
"Calgary Rocky Ridge","F2015",1,"F2015:Calgary Rocky Ridge:Nirmala Naidoo:Liberal","Liberal","Nirmala Naidoo","F2015:Calgary Rocky Ridge",20038,31.66,NA,"42532.38",FALSE
"Calgary Rocky Ridge","F2015",0,"F2015:Calgary Rocky Ridge:Pat Kelly:Conservative","Conservative","Pat Kelly","F2015:Calgary Rocky Ridge",38229,60.4,NA,"91014.33",TRUE
"Calgary Rocky Ridge","F2015",2,"F2015:Calgary Rocky Ridge:Stephanie Kot:New Democratic","New Democratic","Stephanie Kot","F2015:Calgary Rocky Ridge",3665,5.79,NA,"6715.72",FALSE
"Calgary Shepard","F2015",2,"F2015:Calgary Shepard:Dany Allard:New Democratic","New Democratic","Dany Allard","F2015:Calgary Shepard",4532,6.83,NA,"10097.24",FALSE
"Calgary Shepard","F2015",3,"F2015:Calgary Shepard:Graham MacKenzie:Green","Green","Graham MacKenzie","F2015:Calgary Shepard",1734,2.61,NA,NA,FALSE
"Calgary Shepard","F2015",1,"F2015:Calgary Shepard:Jerome James:Liberal","Liberal","Jerome James","F2015:Calgary Shepard",16379,24.69,NA,"7037.44",FALSE
"Calgary Shepard","F2015",0,"F2015:Calgary Shepard:Tom Kmiec:Conservative","Conservative","Tom Kmiec","F2015:Calgary Shepard",43706,65.87,NA,"153176.93",TRUE
"Calgary Signal Hill","F2015",1,"F2015:Calgary Signal Hill:Kerry Cundal:Liberal","Liberal","Kerry Cundal","F2015:Calgary Signal Hill",19108,30.56,NA,"45722.45",FALSE
"Calgary Signal Hill","F2015",2,"F2015:Calgary Signal Hill:Khalis Ahmed:New Democratic","New Democratic","Khalis Ahmed","F2015:Calgary Signal Hill",3128,5,NA,"20771.13",FALSE
"Calgary Signal Hill","F2015",0,"F2015:Calgary Signal Hill:Ron Liepert:Conservative","Conservative","Ron Liepert","F2015:Calgary Signal Hill",37858,60.55,NA,"130725.18",TRUE
"Calgary Signal Hill","F2015",3,"F2015:Calgary Signal Hill:Taryn Knorren:Green","Green","Taryn Knorren","F2015:Calgary Signal Hill",1586,2.54,NA,"3474.13",FALSE
"Calgary Skyview","F2015",0,"F2015:Calgary Skyview:Darshan Singh Kang:Liberal","Liberal","Darshan Singh Kang","F2015:Calgary Skyview",20664,45.88,NA,"125611.09",TRUE
"Calgary Skyview","F2015",1,"F2015:Calgary Skyview:Devinder Shory:Conservative","Conservative","Devinder Shory","F2015:Calgary Skyview",17885,39.75,NA,"155284.22",FALSE
"Calgary Skyview","F2015",4,"F2015:Calgary Skyview:Ed Reddy:Green","Green","Ed Reddy","F2015:Calgary Skyview",846,1.88,NA,"682.5",FALSE
"Calgary Skyview","F2015",2,"F2015:Calgary Skyview:Sahajvir Singh:New Democratic","New Democratic","Sahajvir Singh","F2015:Calgary Skyview",3605,8.01,NA,"91462.67",FALSE
"Cambridge","F2015",2,"F2015:Cambridge:Bobbi Stewart:New Democratic","New Democratic","Bobbi Stewart","F2015:Cambridge",7397,13.87,NA,"10151.06",FALSE
"Cambridge","F2015",0,"F2015:Cambridge:Bryan May:Liberal","Liberal","Bryan May","F2015:Cambridge",23024,43.17,NA,"57941.86",TRUE
"Cambridge","F2015",1,"F2015:Cambridge:Gary Goodyear:Conservative","Conservative","Gary Goodyear","F2015:Cambridge",20613,38.65,NA,"73286.38",FALSE
"Cambridge","F2015",3,"F2015:Cambridge:Michele Braniff:Green","Green","Michele Braniff","F2015:Cambridge",1723,3.23,NA,"1074.94",FALSE
"Cape Breton-Canso","F2015",1,"F2015:Cape Breton-Canso:Adam Daniel Rodgers:Conservative","Conservative","Adam Daniel Rodgers","F2015:Cape Breton-Canso",6246,14.45,NA,"36970.92",FALSE
"Cape Breton-Canso","F2015",3,"F2015:Cape Breton-Canso:Maria Goretti Coady:Green","Green","Maria Goretti Coady","F2015:Cape Breton-Canso",1281,2.96,NA,NA,FALSE
"Cape Breton-Canso","F2015",2,"F2015:Cape Breton-Canso:Michelle Smith:New Democratic","New Democratic","Michelle Smith","F2015:Cape Breton-Canso",3547,8.2,NA,"3803.75",FALSE
"Cape Breton-Canso","F2015",0,"F2015:Cape Breton-Canso:Rodger Cuzner:Liberal","Liberal","Rodger Cuzner","F2015:Cape Breton-Canso",32163,74.39,NA,"69357.97",TRUE
"Cardigan","F2015",2,"F2015:Cardigan:Billy Cann:New Democratic","New Democratic","Billy Cann","F2015:Cardigan",2503,11.13,NA,"13760.96",FALSE
"Cardigan","F2015",1,"F2015:Cardigan:Julius Patkai:Conservative","Conservative","Julius Patkai","F2015:Cardigan",3632,16.15,NA,"36428.35",FALSE
"Cardigan","F2015",0,"F2015:Cardigan:Lawrence MacAulay:Liberal","Liberal","Lawrence MacAulay","F2015:Cardigan",14621,65.03,NA,"57014.46",TRUE
"Cardigan","F2015",3,"F2015:Cardigan:Teresa Doyle:Green","Green","Teresa Doyle","F2015:Cardigan",1434,6.38,NA,"7232.74",FALSE
"Cariboo-Prince George","F2015",3,"F2015:Cariboo-Prince George:Richard Edward Jaques:Green","Green","Richard Edward Jaques","F2015:Cariboo-Prince George",1860,3.46,NA,"2214.2",FALSE
"Cariboo-Prince George","F2015",0,"F2015:Cariboo-Prince George:Todd Doherty:Conservative","Conservative","Todd Doherty","F2015:Cariboo-Prince George",19688,36.64,NA,"70428.14",TRUE
"Cariboo-Prince George","F2015",1,"F2015:Cariboo-Prince George:Tracy Calogheros:Liberal","Liberal","Tracy Calogheros","F2015:Cariboo-Prince George",16921,31.49,NA,"28272.16",FALSE
"Cariboo-Prince George","F2015",2,"F2015:Cariboo-Prince George:Trent Derrick:New Democratic","New Democratic","Trent Derrick","F2015:Cariboo-Prince George",13879,25.83,NA,"60383.5",FALSE
"Carleton","F2015",1,"F2015:Carleton:Chris Rodgers:Liberal","Liberal","Chris Rodgers","F2015:Carleton",25913,43.74,NA,"101336.54",FALSE
"Carleton","F2015",3,"F2015:Carleton:Deborah Coyne:Green","Green","Deborah Coyne","F2015:Carleton",1932,3.26,NA,"15632.31",FALSE
"Carleton","F2015",2,"F2015:Carleton:KC Larocque:New Democratic","New Democratic","KC Larocque","F2015:Carleton",3632,6.13,NA,"17692.44",FALSE
"Carleton","F2015",0,"F2015:Carleton:Pierre Poilievre:Conservative","Conservative","Pierre Poilievre","F2015:Carleton",27762,46.86,NA,"166805.35",TRUE
"Carlton Trail-Eagle Creek","F2015",2,"F2015:Carlton Trail-Eagle Creek:Alexander Slusar:Liberal","Liberal","Alexander Slusar","F2015:Carlton Trail-Eagle Creek",5774,14.37,NA,"4877.96",FALSE
"Carlton Trail-Eagle Creek","F2015",1,"F2015:Carlton Trail-Eagle Creek:Glenn Wright:New Democratic","New Democratic","Glenn Wright","F2015:Carlton Trail-Eagle Creek",7499,18.66,NA,"36765.92",FALSE
"Carlton Trail-Eagle Creek","F2015",0,"F2015:Carlton Trail-Eagle Creek:Kelly Block:Conservative","Conservative","Kelly Block","F2015:Carlton Trail-Eagle Creek",26004,64.72,NA,"102769.56",TRUE
"Carlton Trail-Eagle Creek","F2015",3,"F2015:Carlton Trail-Eagle Creek:Lynn Wesley Oliphant:Green","Green","Lynn Wesley Oliphant","F2015:Carlton Trail-Eagle Creek",902,2.24,NA,NA,FALSE
"Central Nova","F2015",3,"F2015:Central Nova:David Hachey:Green","Green","David Hachey","F2015:Central Nova",1834,4.14,NA,"11206.15",FALSE
"Central Nova","F2015",1,"F2015:Central Nova:Fred DeLorey:Conservative","Conservative","Fred DeLorey","F2015:Central Nova",11418,25.8,NA,"109137.26",FALSE
"Central Nova","F2015",2,"F2015:Central Nova:Ross Landry:New Democratic","New Democratic","Ross Landry","F2015:Central Nova",4532,10.24,NA,"63038.54",FALSE
"Central Nova","F2015",0,"F2015:Central Nova:Sean Fraser:Liberal","Liberal","Sean Fraser","F2015:Central Nova",25909,58.53,NA,"113362.49",TRUE
"Central Okanagan-Similkameen-Nicola","F2015",2,"F2015:Central Okanagan-Similkameen-Nicola:Angelique Wood:New Democratic","New Democratic","Angelique Wood","F2015:Central Okanagan-Similkameen-Nicola",11961,19.3,NA,"56283.82",FALSE
"Central Okanagan-Similkameen-Nicola","F2015",0,"F2015:Central Okanagan-Similkameen-Nicola:Dan Albas:Conservative","Conservative","Dan Albas","F2015:Central Okanagan-Similkameen-Nicola",24517,39.56,NA,"88485.9",TRUE
"Central Okanagan-Similkameen-Nicola","F2015",1,"F2015:Central Okanagan-Similkameen-Nicola:Karley Scott:Liberal","Liberal","Karley Scott","F2015:Central Okanagan-Similkameen-Nicola",23059,37.21,NA,"39195.33",FALSE
"Central Okanagan-Similkameen-Nicola","F2015",3,"F2015:Central Okanagan-Similkameen-Nicola:Robert Mellalieu:Green","Green","Robert Mellalieu","F2015:Central Okanagan-Similkameen-Nicola",2436,3.93,NA,"4769.09",FALSE
"Charlesbourg-Haute-Saint-Charles","F2015",2,"F2015:Charlesbourg-Haute-Saint-Charles:Anne-Marie Day:New Democratic","New Democratic","Anne-Marie Day","F2015:Charlesbourg-Haute-Saint-Charles",11690,20.07,NA,"23012.1",FALSE
"Charlesbourg-Haute-Saint-Charles","F2015",1,"F2015:Charlesbourg-Haute-Saint-Charles:Jean Côté:Liberal","Liberal","Jean Côté","F2015:Charlesbourg-Haute-Saint-Charles",13525,23.22,NA,"19339.48",FALSE
